asset,time,headline_count,positive,negative,neutral,score,confidence
ETH/USDT,2022-01-10T08:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-10T12:00:00+00:00,5,0,2,3,-0.4,0.815
ETH/USDT,2022-01-10T16:00:00+00:00,7,1,5,1,-0.5714,0.9316
ETH/USDT,2022-01-10T20:00:00+00:00,8,1,6,1,-0.625,0.8787
ETH/USDT,2022-01-11T00:00:00+00:00,5,1,2,2,-0.2,0.7875
ETH/USDT,2022-01-11T04:00:00+00:00,10,8,1,1,0.7,0.8655
ETH/USDT,2022-01-11T08:00:00+00:00,1,1,0,0,1.0,0.8127
ETH/USDT,2022-01-11T12:00:00+00:00,2,0,2,0,-1.0,0.8085
ETH/USDT,2022-01-11T16:00:00+00:00,8,3,5,0,-0.25,0.686
ETH/USDT,2022-01-11T20:00:00+00:00,4,1,2,1,-0.25,0.8197
ETH/USDT,2022-01-12T00:00:00+00:00,5,0,5,0,-1.0,0.54
ETH/USDT,2022-01-12T04:00:00+00:00,2,2,0,0,1.0,0.5264
ETH/USDT,2022-01-12T08:00:00+00:00,6,2,4,0,-0.3333,0.9607
ETH/USDT,2022-01-12T12:00:00+00:00,1,1,0,0,1.0,0.829
ETH/USDT,2022-01-12T16:00:00+00:00,9,9,0,0,1.0,0.9525
ETH/USDT,2022-01-12T20:00:00+00:00,10,2,4,4,-0.2,0.7014
ETH/USDT,2022-01-13T00:00:00+00:00,9,6,2,1,0.4444,0.8025
ETH/USDT,2022-01-13T04:00:00+00:00,2,2,0,0,1.0,0.6006
ETH/USDT,2022-01-13T08:00:00+00:00,8,6,2,0,0.5,0.5054
ETH/USDT,2022-01-13T12:00:00+00:00,2,2,0,0,1.0,0.6886
ETH/USDT,2022-01-13T16:00:00+00:00,9,3,6,0,-0.3333,0.5271
ETH/USDT,2022-01-13T20:00:00+00:00,5,2,3,0,-0.2,0.7014
ETH/USDT,2022-01-14T00:00:00+00:00,2,2,0,0,1.0,0.8091
ETH/USDT,2022-01-14T04:00:00+00:00,4,1,1,2,0.0,0.9202
ETH/USDT,2022-01-14T08:00:00+00:00,1,0,0,1,0.0,0.6686
ETH/USDT,2022-01-14T12:00:00+00:00,1,0,1,0,-1.0,0.6976
ETH/USDT,2022-01-14T16:00:00+00:00,9,1,7,1,-0.6667,0.8241
ETH/USDT,2022-01-14T20:00:00+00:00,2,1,0,1,0.5,0.8028
ETH/USDT,2022-01-15T00:00:00+00:00,2,0,0,2,0.0,0.7169
ETH/USDT,2022-01-15T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-15T08:00:00+00:00,8,6,1,1,0.625,0.5097
ETH/USDT,2022-01-15T12:00:00+00:00,2,2,0,0,1.0,0.6144
ETH/USDT,2022-01-15T16:00:00+00:00,6,2,0,4,0.3333,0.5586
ETH/USDT,2022-01-15T20:00:00+00:00,2,1,0,1,0.5,0.6479
ETH/USDT,2022-01-16T00:00:00+00:00,10,0,10,0,-1.0,0.6044
ETH/USDT,2022-01-16T04:00:00+00:00,1,1,0,0,1.0,0.502
ETH/USDT,2022-01-16T08:00:00+00:00,10,9,1,0,0.8,0.5571
ETH/USDT,2022-01-16T12:00:00+00:00,7,7,0,0,1.0,0.9214
ETH/USDT,2022-01-16T16:00:00+00:00,3,3,0,0,1.0,0.511
ETH/USDT,2022-01-16T20:00:00+00:00,7,0,4,3,-0.5714,0.9121
ETH/USDT,2022-01-17T00:00:00+00:00,2,0,2,0,-1.0,0.7718
ETH/USDT,2022-01-17T04:00:00+00:00,6,6,0,0,1.0,0.8605
ETH/USDT,2022-01-17T08:00:00+00:00,7,6,0,1,0.8571,0.6819
ETH/USDT,2022-01-17T12:00:00+00:00,9,4,1,4,0.3333,0.5069
ETH/USDT,2022-01-17T16:00:00+00:00,1,0,0,1,0.0,0.6938
ETH/USDT,2022-01-17T20:00:00+00:00,4,0,2,2,-0.5,0.622
ETH/USDT,2022-01-18T00:00:00+00:00,5,2,1,2,0.2,0.5609
ETH/USDT,2022-01-18T04:00:00+00:00,7,0,5,2,-0.7143,0.8763
ETH/USDT,2022-01-18T08:00:00+00:00,9,8,0,1,0.8889,0.9526
ETH/USDT,2022-01-18T12:00:00+00:00,1,1,0,0,1.0,0.8617
ETH/USDT,2022-01-18T16:00:00+00:00,9,3,1,5,0.2222,0.9312
ETH/USDT,2022-01-18T20:00:00+00:00,4,0,4,0,-1.0,0.9197
ETH/USDT,2022-01-19T00:00:00+00:00,4,0,3,1,-0.75,0.6473
ETH/USDT,2022-01-19T04:00:00+00:00,3,1,1,1,0.0,0.9441
ETH/USDT,2022-01-19T08:00:00+00:00,6,1,1,4,0.0,0.9237
ETH/USDT,2022-01-19T12:00:00+00:00,2,1,0,1,0.5,0.7549
ETH/USDT,2022-01-19T16:00:00+00:00,4,2,0,2,0.5,0.5701
ETH/USDT,2022-01-19T20:00:00+00:00,1,0,0,1,0.0,0.568
ETH/USDT,2022-01-20T00:00:00+00:00,7,6,0,1,0.8571,0.9307
ETH/USDT,2022-01-20T04:00:00+00:00,9,2,1,6,0.1111,0.7814
ETH/USDT,2022-01-20T08:00:00+00:00,6,6,0,0,1.0,0.7503
ETH/USDT,2022-01-20T12:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-20T16:00:00+00:00,6,2,1,3,0.1667,0.953
ETH/USDT,2022-01-20T20:00:00+00:00,8,5,2,1,0.375,0.8701
ETH/USDT,2022-01-21T00:00:00+00:00,2,2,0,0,1.0,0.7018
ETH/USDT,2022-01-21T04:00:00+00:00,3,0,0,3,0.0,0.6615
ETH/USDT,2022-01-21T08:00:00+00:00,3,0,3,0,-1.0,0.6953
ETH/USDT,2022-01-21T12:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-21T16:00:00+00:00,10,4,3,3,0.1,0.6001
ETH/USDT,2022-01-21T20:00:00+00:00,5,0,3,2,-0.6,0.7369
ETH/USDT,2022-01-22T00:00:00+00:00,1,1,0,0,1.0,0.9302
ETH/USDT,2022-01-22T04:00:00+00:00,7,5,0,2,0.7143,0.609
ETH/USDT,2022-01-22T08:00:00+00:00,9,4,5,0,-0.1111,0.5223
ETH/USDT,2022-01-22T12:00:00+00:00,5,5,0,0,1.0,0.9987
ETH/USDT,2022-01-22T16:00:00+00:00,3,1,2,0,-0.3333,0.6329
ETH/USDT,2022-01-22T20:00:00+00:00,10,3,3,4,0.0,0.9257
ETH/USDT,2022-01-23T00:00:00+00:00,5,0,3,2,-0.6,0.7879
ETH/USDT,2022-01-23T04:00:00+00:00,8,4,2,2,0.25,0.6216
ETH/USDT,2022-01-23T08:00:00+00:00,8,0,2,6,-0.25,0.662
ETH/USDT,2022-01-23T12:00:00+00:00,4,3,0,1,0.75,0.832
ETH/USDT,2022-01-23T16:00:00+00:00,2,1,0,1,0.5,0.9137
ETH/USDT,2022-01-23T20:00:00+00:00,6,3,2,1,0.1667,0.8769
ETH/USDT,2022-01-24T00:00:00+00:00,8,5,3,0,0.25,0.9053
ETH/USDT,2022-01-24T04:00:00+00:00,8,6,2,0,0.5,0.7988
ETH/USDT,2022-01-24T08:00:00+00:00,6,5,1,0,0.6667,0.8576
ETH/USDT,2022-01-24T12:00:00+00:00,1,0,1,0,-1.0,0.8833
ETH/USDT,2022-01-24T16:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-24T20:00:00+00:00,1,0,0,1,0.0,0.7105
ETH/USDT,2022-01-25T00:00:00+00:00,6,1,5,0,-0.6667,0.7484
ETH/USDT,2022-01-25T04:00:00+00:00,10,5,2,3,0.3,0.6539
ETH/USDT,2022-01-25T08:00:00+00:00,6,5,1,0,0.6667,0.552
ETH/USDT,2022-01-25T12:00:00+00:00,4,0,2,2,-0.5,0.588
ETH/USDT,2022-01-25T16:00:00+00:00,3,3,0,0,1.0,0.9863
ETH/USDT,2022-01-25T20:00:00+00:00,5,0,4,1,-0.8,0.6524
ETH/USDT,2022-01-26T00:00:00+00:00,3,1,0,2,0.3333,0.9003
ETH/USDT,2022-01-26T04:00:00+00:00,8,1,4,3,-0.375,0.8555
ETH/USDT,2022-01-26T08:00:00+00:00,1,0,0,1,0.0,0.8356
ETH/USDT,2022-01-26T12:00:00+00:00,9,0,5,4,-0.5556,0.5174
ETH/USDT,2022-01-26T16:00:00+00:00,4,2,2,0,0.0,0.5853
ETH/USDT,2022-01-26T20:00:00+00:00,8,1,6,1,-0.625,0.6525
ETH/USDT,2022-01-27T00:00:00+00:00,5,4,0,1,0.8,0.8244
ETH/USDT,2022-01-27T04:00:00+00:00,8,1,0,7,0.125,0.8165
ETH/USDT,2022-01-27T08:00:00+00:00,6,5,0,1,0.8333,0.9546
ETH/USDT,2022-01-27T12:00:00+00:00,5,0,4,1,-0.8,0.7454
ETH/USDT,2022-01-27T16:00:00+00:00,2,1,0,1,0.5,0.6458
ETH/USDT,2022-01-27T20:00:00+00:00,4,2,1,1,0.25,0.7081
ETH/USDT,2022-01-28T00:00:00+00:00,8,2,2,4,0.0,0.747
ETH/USDT,2022-01-28T04:00:00+00:00,8,2,5,1,-0.375,0.8595
ETH/USDT,2022-01-28T08:00:00+00:00,5,4,1,0,0.6,0.6785
ETH/USDT,2022-01-28T12:00:00+00:00,7,2,1,4,0.1429,0.524
ETH/USDT,2022-01-28T16:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-28T20:00:00+00:00,1,0,1,0,-1.0,0.5108
ETH/USDT,2022-01-29T00:00:00+00:00,2,1,1,0,0.0,0.8373
ETH/USDT,2022-01-29T04:00:00+00:00,6,3,3,0,0.0,0.939
ETH/USDT,2022-01-29T08:00:00+00:00,6,5,0,1,0.8333,0.792
ETH/USDT,2022-01-29T12:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-01-29T16:00:00+00:00,2,2,0,0,1.0,0.7009
ETH/USDT,2022-01-29T20:00:00+00:00,7,7,0,0,1.0,0.6736
ETH/USDT,2022-01-30T00:00:00+00:00,5,5,0,0,1.0,0.8114
ETH/USDT,2022-01-30T04:00:00+00:00,4,1,0,3,0.25,0.84
ETH/USDT,2022-01-30T08:00:00+00:00,9,3,6,0,-0.3333,0.6915
ETH/USDT,2022-01-30T12:00:00+00:00,6,3,0,3,0.5,0.5458
ETH/USDT,2022-01-30T16:00:00+00:00,2,1,0,1,0.5,0.6676
ETH/USDT,2022-01-30T20:00:00+00:00,2,2,0,0,1.0,0.9861
ETH/USDT,2022-01-31T00:00:00+00:00,8,6,0,2,0.75,0.9312
ETH/USDT,2022-01-31T04:00:00+00:00,9,1,8,0,-0.7778,0.7382
ETH/USDT,2022-01-31T08:00:00+00:00,9,3,5,1,-0.2222,0.871
ETH/USDT,2022-01-31T12:00:00+00:00,10,7,2,1,0.5,0.8032
ETH/USDT,2022-01-31T16:00:00+00:00,3,3,0,0,1.0,0.7391
ETH/USDT,2022-01-31T20:00:00+00:00,1,0,0,1,0.0,0.8898
ETH/USDT,2022-02-01T00:00:00+00:00,5,4,1,0,0.6,0.5713
ETH/USDT,2022-02-01T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-01T08:00:00+00:00,7,1,1,5,0.0,0.9269
ETH/USDT,2022-02-01T12:00:00+00:00,9,4,3,2,0.1111,0.8331
ETH/USDT,2022-02-01T16:00:00+00:00,10,8,1,1,0.7,0.6497
ETH/USDT,2022-02-01T20:00:00+00:00,10,0,7,3,-0.7,0.7927
ETH/USDT,2022-02-02T00:00:00+00:00,5,1,4,0,-0.6,0.6061
ETH/USDT,2022-02-02T04:00:00+00:00,1,0,0,1,0.0,0.9749
ETH/USDT,2022-02-02T08:00:00+00:00,6,2,3,1,-0.1667,0.8466
ETH/USDT,2022-02-02T12:00:00+00:00,10,8,1,1,0.7,0.5245
ETH/USDT,2022-02-02T16:00:00+00:00,9,6,3,0,0.3333,0.8446
ETH/USDT,2022-02-02T20:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-03T00:00:00+00:00,6,6,0,0,1.0,0.7303
ETH/USDT,2022-02-03T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-03T08:00:00+00:00,5,2,0,3,0.4,0.6118
ETH/USDT,2022-02-03T12:00:00+00:00,5,0,0,5,0.0,0.9491
ETH/USDT,2022-02-03T16:00:00+00:00,6,0,2,4,-0.3333,0.6822
ETH/USDT,2022-02-03T20:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-04T00:00:00+00:00,4,3,1,0,0.5,0.8341
ETH/USDT,2022-02-04T04:00:00+00:00,2,0,1,1,-0.5,0.8649
ETH/USDT,2022-02-04T08:00:00+00:00,2,2,0,0,1.0,0.8538
ETH/USDT,2022-02-04T12:00:00+00:00,5,3,1,1,0.4,0.9163
ETH/USDT,2022-02-04T16:00:00+00:00,8,5,3,0,0.25,0.6266
ETH/USDT,2022-02-04T20:00:00+00:00,9,6,2,1,0.4444,0.606
ETH/USDT,2022-02-05T00:00:00+00:00,9,9,0,0,1.0,0.8099
ETH/USDT,2022-02-05T04:00:00+00:00,4,3,0,1,0.75,0.7483
ETH/USDT,2022-02-05T08:00:00+00:00,7,4,0,3,0.5714,0.7114
ETH/USDT,2022-02-05T12:00:00+00:00,6,3,2,1,0.1667,0.8444
ETH/USDT,2022-02-05T16:00:00+00:00,8,6,0,2,0.75,0.8448
ETH/USDT,2022-02-05T20:00:00+00:00,5,0,5,0,-1.0,0.8269
ETH/USDT,2022-02-06T00:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-06T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-06T08:00:00+00:00,8,0,4,4,-0.5,0.6421
ETH/USDT,2022-02-06T12:00:00+00:00,3,2,0,1,0.6667,0.9316
ETH/USDT,2022-02-06T16:00:00+00:00,1,0,0,1,0.0,0.7084
ETH/USDT,2022-02-06T20:00:00+00:00,7,0,7,0,-1.0,0.8137
ETH/USDT,2022-02-07T00:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-07T04:00:00+00:00,3,2,1,0,0.3333,0.6111
ETH/USDT,2022-02-07T08:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-07T12:00:00+00:00,10,7,1,2,0.6,0.6404
ETH/USDT,2022-02-07T16:00:00+00:00,5,1,3,1,-0.4,0.6381
ETH/USDT,2022-02-07T20:00:00+00:00,10,2,1,7,0.1,0.9945
ETH/USDT,2022-02-08T00:00:00+00:00,8,1,3,4,-0.25,0.6004
ETH/USDT,2022-02-08T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-08T08:00:00+00:00,9,4,1,4,0.3333,0.8948
ETH/USDT,2022-02-08T12:00:00+00:00,8,0,1,7,-0.125,0.8773
ETH/USDT,2022-02-08T16:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-08T20:00:00+00:00,8,7,1,0,0.75,0.8853
ETH/USDT,2022-02-09T00:00:00+00:00,7,4,0,3,0.5714,0.9397
ETH/USDT,2022-02-09T04:00:00+00:00,2,2,0,0,1.0,0.5089
ETH/USDT,2022-02-09T08:00:00+00:00,2,1,1,0,0.0,0.6332
ETH/USDT,2022-02-09T12:00:00+00:00,10,8,1,1,0.7,0.5368
ETH/USDT,2022-02-09T16:00:00+00:00,8,4,1,3,0.375,0.8782
ETH/USDT,2022-02-09T20:00:00+00:00,6,1,2,3,-0.1667,0.768
ETH/USDT,2022-02-10T00:00:00+00:00,7,2,5,0,-0.4286,0.9635
ETH/USDT,2022-02-10T04:00:00+00:00,2,2,0,0,1.0,0.6743
ETH/USDT,2022-02-10T08:00:00+00:00,3,3,0,0,1.0,0.8976
ETH/USDT,2022-02-10T12:00:00+00:00,2,0,0,2,0.0,0.6568
ETH/USDT,2022-02-10T16:00:00+00:00,8,4,4,0,0.0,0.5311
ETH/USDT,2022-02-10T20:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-11T00:00:00+00:00,2,1,0,1,0.5,0.6721
ETH/USDT,2022-02-11T04:00:00+00:00,1,1,0,0,1.0,0.8012
ETH/USDT,2022-02-11T08:00:00+00:00,4,3,1,0,0.5,0.5757
ETH/USDT,2022-02-11T12:00:00+00:00,9,0,4,5,-0.4444,0.9786
ETH/USDT,2022-02-11T16:00:00+00:00,1,1,0,0,1.0,0.7221
ETH/USDT,2022-02-11T20:00:00+00:00,1,0,0,1,0.0,0.9195
ETH/USDT,2022-02-12T00:00:00+00:00,10,5,0,5,0.5,0.6301
ETH/USDT,2022-02-12T04:00:00+00:00,3,2,1,0,0.3333,0.9989
ETH/USDT,2022-02-12T08:00:00+00:00,6,2,4,0,-0.3333,0.6386
ETH/USDT,2022-02-12T12:00:00+00:00,8,5,2,1,0.375,0.8853
ETH/USDT,2022-02-12T16:00:00+00:00,7,6,0,1,0.8571,0.5009
ETH/USDT,2022-02-12T20:00:00+00:00,9,3,5,1,-0.2222,0.8235
ETH/USDT,2022-02-13T00:00:00+00:00,4,4,0,0,1.0,0.9672
ETH/USDT,2022-02-13T04:00:00+00:00,3,3,0,0,1.0,0.9571
ETH/USDT,2022-02-13T08:00:00+00:00,2,0,2,0,-1.0,0.7984
ETH/USDT,2022-02-13T12:00:00+00:00,6,6,0,0,1.0,0.7393
ETH/USDT,2022-02-13T16:00:00+00:00,4,1,1,2,0.0,0.8964
ETH/USDT,2022-02-13T20:00:00+00:00,4,0,3,1,-0.75,0.5799
ETH/USDT,2022-02-14T00:00:00+00:00,10,2,5,3,-0.3,0.6812
ETH/USDT,2022-02-14T04:00:00+00:00,4,2,2,0,0.0,0.9047
ETH/USDT,2022-02-14T08:00:00+00:00,8,5,0,3,0.625,0.5621
ETH/USDT,2022-02-14T12:00:00+00:00,2,2,0,0,1.0,0.8058
ETH/USDT,2022-02-14T16:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-14T20:00:00+00:00,1,0,0,1,0.0,0.6892
ETH/USDT,2022-02-15T00:00:00+00:00,9,0,0,9,0.0,0.8336
ETH/USDT,2022-02-15T04:00:00+00:00,1,0,1,0,-1.0,0.8595
ETH/USDT,2022-02-15T08:00:00+00:00,9,4,4,1,0.0,0.8783
ETH/USDT,2022-02-15T12:00:00+00:00,3,2,0,1,0.6667,0.931
ETH/USDT,2022-02-15T16:00:00+00:00,9,0,6,3,-0.6667,0.8385
ETH/USDT,2022-02-15T20:00:00+00:00,7,7,0,0,1.0,0.9523
ETH/USDT,2022-02-16T00:00:00+00:00,7,2,4,1,-0.2857,0.7431
ETH/USDT,2022-02-16T04:00:00+00:00,3,2,1,0,0.3333,0.5275
ETH/USDT,2022-02-16T08:00:00+00:00,5,4,0,1,0.8,0.8326
ETH/USDT,2022-02-16T12:00:00+00:00,2,1,1,0,0.0,0.9534
ETH/USDT,2022-02-16T16:00:00+00:00,10,9,1,0,0.8,0.814
ETH/USDT,2022-02-16T20:00:00+00:00,3,3,0,0,1.0,0.5903
ETH/USDT,2022-02-17T00:00:00+00:00,5,3,1,1,0.4,0.7968
ETH/USDT,2022-02-17T04:00:00+00:00,8,3,0,5,0.375,0.6547
ETH/USDT,2022-02-17T08:00:00+00:00,10,2,1,7,0.1,0.6372
ETH/USDT,2022-02-17T12:00:00+00:00,3,1,0,2,0.3333,0.62
ETH/USDT,2022-02-17T16:00:00+00:00,1,0,0,1,0.0,0.5343
ETH/USDT,2022-02-17T20:00:00+00:00,9,3,4,2,-0.1111,0.8876
ETH/USDT,2022-02-18T00:00:00+00:00,10,8,0,2,0.8,0.5683
ETH/USDT,2022-02-18T04:00:00+00:00,7,2,1,4,0.1429,0.6718
ETH/USDT,2022-02-18T08:00:00+00:00,1,0,1,0,-1.0,0.596
ETH/USDT,2022-02-18T12:00:00+00:00,1,1,0,0,1.0,0.9068
ETH/USDT,2022-02-18T16:00:00+00:00,6,1,4,1,-0.5,0.7238
ETH/USDT,2022-02-18T20:00:00+00:00,8,2,1,5,0.125,0.6787
ETH/USDT,2022-02-19T00:00:00+00:00,3,0,2,1,-0.6667,0.6463
ETH/USDT,2022-02-19T04:00:00+00:00,4,3,0,1,0.75,0.6495
ETH/USDT,2022-02-19T08:00:00+00:00,8,3,2,3,0.125,0.696
ETH/USDT,2022-02-19T12:00:00+00:00,4,3,0,1,0.75,0.9068
ETH/USDT,2022-02-19T16:00:00+00:00,6,4,2,0,0.3333,0.7635
ETH/USDT,2022-02-19T20:00:00+00:00,1,1,0,0,1.0,0.543
ETH/USDT,2022-02-20T00:00:00+00:00,8,6,2,0,0.5,0.6962
ETH/USDT,2022-02-20T04:00:00+00:00,4,0,3,1,-0.75,0.6811
ETH/USDT,2022-02-20T08:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-20T12:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-20T16:00:00+00:00,2,0,1,1,-0.5,0.7014
ETH/USDT,2022-02-20T20:00:00+00:00,4,0,2,2,-0.5,0.8814
ETH/USDT,2022-02-21T00:00:00+00:00,7,7,0,0,1.0,0.9201
ETH/USDT,2022-02-21T04:00:00+00:00,2,0,2,0,-1.0,0.9957
ETH/USDT,2022-02-21T08:00:00+00:00,5,2,1,2,0.2,0.6655
ETH/USDT,2022-02-21T12:00:00+00:00,1,0,1,0,-1.0,0.5502
ETH/USDT,2022-02-21T16:00:00+00:00,3,2,1,0,0.3333,0.8501
ETH/USDT,2022-02-21T20:00:00+00:00,9,2,2,5,0.0,0.8056
ETH/USDT,2022-02-22T00:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-22T04:00:00+00:00,8,0,7,1,-0.875,0.723
ETH/USDT,2022-02-22T08:00:00+00:00,5,5,0,0,1.0,0.8048
ETH/USDT,2022-02-22T12:00:00+00:00,10,9,0,1,0.9,0.8392
ETH/USDT,2022-02-22T16:00:00+00:00,2,2,0,0,1.0,0.5589
ETH/USDT,2022-02-22T20:00:00+00:00,7,6,1,0,0.7143,0.899
ETH/USDT,2022-02-23T00:00:00+00:00,3,1,1,1,0.0,0.7455
ETH/USDT,2022-02-23T04:00:00+00:00,8,6,0,2,0.75,0.7047
ETH/USDT,2022-02-23T08:00:00+00:00,6,6,0,0,1.0,0.8607
ETH/USDT,2022-02-23T12:00:00+00:00,1,1,0,0,1.0,0.5333
ETH/USDT,2022-02-23T16:00:00+00:00,6,0,2,4,-0.3333,0.5065
ETH/USDT,2022-02-23T20:00:00+00:00,5,0,5,0,-1.0,0.8783
ETH/USDT,2022-02-24T00:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-24T04:00:00+00:00,10,7,3,0,0.4,0.5342
ETH/USDT,2022-02-24T08:00:00+00:00,1,1,0,0,1.0,0.8426
ETH/USDT,2022-02-24T12:00:00+00:00,6,3,0,3,0.5,0.6157
ETH/USDT,2022-02-24T16:00:00+00:00,10,7,0,3,0.7,0.5171
ETH/USDT,2022-02-24T20:00:00+00:00,2,1,0,1,0.5,0.7416
ETH/USDT,2022-02-25T00:00:00+00:00,4,3,1,0,0.5,0.6876
ETH/USDT,2022-02-25T04:00:00+00:00,2,2,0,0,1.0,0.5216
ETH/USDT,2022-02-25T08:00:00+00:00,7,4,3,0,0.1429,0.7177
ETH/USDT,2022-02-25T12:00:00+00:00,1,0,0,1,0.0,0.8719
ETH/USDT,2022-02-25T16:00:00+00:00,5,4,0,1,0.8,0.5068
ETH/USDT,2022-02-25T20:00:00+00:00,6,4,1,1,0.5,0.7826
ETH/USDT,2022-02-26T00:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-26T04:00:00+00:00,7,1,4,2,-0.4286,0.7935
ETH/USDT,2022-02-26T08:00:00+00:00,5,3,1,1,0.4,0.5598
ETH/USDT,2022-02-26T12:00:00+00:00,7,1,2,4,-0.1429,0.6478
ETH/USDT,2022-02-26T16:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-02-26T20:00:00+00:00,3,2,0,1,0.6667,0.7683
ETH/USDT,2022-02-27T00:00:00+00:00,7,5,2,0,0.4286,0.7023
ETH/USDT,2022-02-27T04:00:00+00:00,3,0,0,3,0.0,0.8828
ETH/USDT,2022-02-27T08:00:00+00:00,1,1,0,0,1.0,0.6928
ETH/USDT,2022-02-27T12:00:00+00:00,2,1,0,1,0.5,0.8408
ETH/USDT,2022-02-27T16:00:00+00:00,6,0,2,4,-0.3333,0.6385
ETH/USDT,2022-02-27T20:00:00+00:00,9,8,1,0,0.7778,0.7004
ETH/USDT,2022-02-28T00:00:00+00:00,1,0,0,1,0.0,0.7949
ETH/USDT,2022-02-28T04:00:00+00:00,3,2,0,1,0.6667,0.5289
ETH/USDT,2022-02-28T08:00:00+00:00,3,1,1,1,0.0,0.8197
ETH/USDT,2022-02-28T12:00:00+00:00,3,1,0,2,0.3333,0.8176
ETH/USDT,2022-02-28T16:00:00+00:00,4,1,1,2,0.0,0.5465
ETH/USDT,2022-02-28T20:00:00+00:00,5,4,0,1,0.8,0.5424
ETH/USDT,2022-03-01T00:00:00+00:00,7,1,1,5,0.0,0.6935
ETH/USDT,2022-03-01T04:00:00+00:00,10,7,2,1,0.5,0.6236
ETH/USDT,2022-03-01T08:00:00+00:00,7,2,4,1,-0.2857,0.5297
ETH/USDT,2022-03-01T12:00:00+00:00,3,3,0,0,1.0,0.6305
ETH/USDT,2022-03-01T16:00:00+00:00,1,1,0,0,1.0,0.8066
ETH/USDT,2022-03-01T20:00:00+00:00,1,0,0,1,0.0,0.5462
ETH/USDT,2022-03-02T00:00:00+00:00,5,5,0,0,1.0,0.6639
ETH/USDT,2022-03-02T04:00:00+00:00,8,4,1,3,0.375,0.6393
ETH/USDT,2022-03-02T08:00:00+00:00,2,0,2,0,-1.0,0.5586
ETH/USDT,2022-03-02T12:00:00+00:00,2,0,2,0,-1.0,0.7732
ETH/USDT,2022-03-02T16:00:00+00:00,2,2,0,0,1.0,0.7936
ETH/USDT,2022-03-02T20:00:00+00:00,4,2,1,1,0.25,0.9402
ETH/USDT,2022-03-03T00:00:00+00:00,7,0,5,2,-0.7143,0.9606
ETH/USDT,2022-03-03T04:00:00+00:00,4,1,1,2,0.0,0.5888
ETH/USDT,2022-03-03T08:00:00+00:00,2,1,1,0,0.0,0.8271
ETH/USDT,2022-03-03T12:00:00+00:00,4,1,1,2,0.0,0.9559
ETH/USDT,2022-03-03T16:00:00+00:00,4,2,2,0,0.0,0.6076
ETH/USDT,2022-03-03T20:00:00+00:00,9,2,2,5,0.0,0.5298
ETH/USDT,2022-03-04T00:00:00+00:00,7,1,6,0,-0.7143,0.5123
ETH/USDT,2022-03-04T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-03-04T08:00:00+00:00,8,8,0,0,1.0,0.8655
ETH/USDT,2022-03-04T12:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-03-04T16:00:00+00:00,8,1,6,1,-0.625,0.814
ETH/USDT,2022-03-04T20:00:00+00:00,7,2,1,4,0.1429,0.9662
ETH/USDT,2022-03-05T00:00:00+00:00,3,3,0,0,1.0,0.6861
ETH/USDT,2022-03-05T04:00:00+00:00,0,0,0,0,0.0,0.0
ETH/USDT,2022-03-05T08:00:00+00:00,7,3,4,0,-0.1429,0.687
ETH/USDT,2022-03-05T12:00:00+00:00,5,1,2,2,-0.2,0.8142
ETH/USDT,2022-03-05T16:00:00+00:00,5,3,1,1,0.4,0.9445
ETH/USDT,2022-03-05T20:00:00+00:00,9,4,0,5,0.4444,0.6724
ETH/USDT,2022-03-06T00:00:00+00:00,10,0,9,1,-0.9,0.6508
ETH/USDT,2022-03-06T04:00:00+00:00,1,1,0,0,1.0,0.6836
